Pose/Time (ns),Z100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Z3932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397
5.199,2.57340913,1.197666965,1.327832403
5.2,2.573531303,1.197615565,1.327885963
5.201,2.573739227,1.197624608,1.327951654
5.202,2.573795978,1.197687092,1.327935172
5.203,2.573903701,1.197621528,1.327943455
5.204,2.573890682,1.197535332,1.327929209
5.205,2.574091639,1.197461286,1.32801738
5.206,2.574157172,1.197441376,1.328020767
5.207,2.574642001,1.197374081,1.328140595
5.208,2.575069285,1.197271627,1.328203799
5.209,2.575168955,1.19719226,1.328196419
5.21,2.575641996,1.197111939,1.328197385
5.211,2.575923247,1.197095892,1.328160823
5.212,2.576077034,1.197078104,1.328245143
5.213,2.576528914,1.197240861,1.328323644
5.214,2.576997709,1.197290806,1.328390329
5.215,2.577388735,1.197310531,1.328353101
5.216,2.577693542,1.197240831,1.32839086
5.217,2.578180844,1.1971758,1.328393887
5.218,2.578083147,1.197121291,1.328352886
5.219,2.578147883,1.197054747,1.328375357
5.22,2.578361309,1.196973033,1.328428535
5.221,2.578289409,1.196939896,1.328432443
5.222,2.578152214,1.196981345,1.328363411
5.223,2.57811684,1.196945127,1.328384824
5.224,2.578163042,1.196891511,1.328375259
5.225,2.578339267,1.196859578,1.328368641
5.226,2.578678337,1.196871183,1.328353999
5.227,2.579039527,1.196905989,1.328344005
5.228,2.579095986,1.196942052,1.328328318
5.229,2.579454544,1.196879111,1.32834991
5.23,2.5795114,1.196804355,1.328382032
5.231,2.579589697,1.196781431,1.328421498
5.232,2.579659709,1.196717238,1.328463067
5.233,2.57963677,1.196727286,1.328484282
5.234,2.580073143,1.196636212,1.328500325
5.235,2.580428953,1.196664522,1.328573536
5.236,2.58049437,1.196638608,1.328621571
5.237,2.580564884,1.196612588,1.328703664
5.238,2.581130381,1.196569238,1.328759842
5.239,2.58121836,1.196520424,1.328853072
5.24,2.581674036,1.196449395,1.328942676
5.241,2.582060594,1.196409102,1.328887464
5.242,2.582127143,1.196415839,1.328885803
5.243,2.582310833,1.196417938,1.328910989
5.244,2.582757152,1.19651165,1.328897704
5.245,2.583144602,1.196537673,1.328841814
5.246,2.583442114,1.19649564,1.328865391
5.247,2.583568226,1.196401751,1.328841264
5.248,2.583724394,1.196333213,1.32881172
5.249,2.584123668,1.196389828,1.328763424
5.25,2.584648672,1.196364175,1.328758464
5.251,2.584960067,1.196429714,1.328749709
5.252,2.585091069,1.196472226,1.328698298
5.253,2.585257521,1.196509232,1.328693112
5.254,2.585712264,1.196556351,1.328664142
5.255,2.585823849,1.196562368,1.328672018
5.256,2.586259283,1.196626453,1.328614147
5.257,2.586817194,1.196624919,1.328599662
5.258,2.587195058,1.196635843,1.328571119
5.259,2.587339476,1.196568046,1.328583165
5.26,2.587394214,1.196613235,1.328601587
5.261,2.587439909,1.196541754,1.328582345
5.262,2.587833018,1.196559639,1.328547892
5.263,2.588307417,1.196498933,1.328548663
5.264,2.588285681,1.196445089,1.328524663
5.265,2.588590483,1.19644159,1.328514314
5.266,2.589181395,1.196456736,1.328510985
5.267,2.589110131,1.196644181,1.328531139
5.268,2.589191602,1.196766671,1.328515217
5.269,2.589087196,1.196783307,1.328526403
5.27,2.58957047,1.196773384,1.328484485
5.271,2.589650368,1.19678474,1.328487246
5.272,2.589713345,1.196777822,1.328484321
5.273,2.589663271,1.196750347,1.328537301
5.274,2.589704696,1.196775926,1.328610414
5.275,2.589670151,1.196776517,1.328718283
5.276,2.590272463,1.196830112,1.328839312
5.277,2.590481745,1.196874053,1.328892514
5.278,2.590631856,1.197061048,1.328928621
5.279,2.591170583,1.19720998,1.328920331
5.28,2.591698326,1.197270112,1.328993924
5.281,2.59236548,1.197334886,1.329065856
5.282,2.592802993,1.197422327,1.32914583
5.283,2.592967705,1.197542536,1.329261283
5.284,2.593094878,1.197626013,1.329397916
5.285,2.593522536,1.197660949,1.329526683
5.286,2.593989678,1.197690472,1.329619389
5.287,2.594496662,1.197793189,1.329692852
5.288,2.59459734,1.197796638,1.32978636
5.289,2.595214128,1.197816472,1.329899709
5.29,2.595418314,1.197849724,1.32999854
5.291,2.595835683,1.197898588,1.33002475
5.292,2.59638865,1.197895133,1.33008788
5.293,2.597004431,1.197865274,1.330113668
5.294,2.597223042,1.197970109,1.330101549
5.295,2.597373983,1.198018343,1.330086862
5.296,2.597910487,1.198201226,1.330015118
5.297,2.598510369,1.198223351,1.33013371
5.298,2.598620047,1.198365262,1.330160245
5.299,2.598652419,1.198374753,1.330183209
5.3,2.59865026,1.198361956,1.330241839
5.301,2.598715648,1.198323361,1.330332545
5.302,2.599286237,1.198436641,1.330408027
5.303,2.599376355,1.198545233,1.33041439
5.304,2.599771822,1.198599987,1.330429921
5.305,2.600214878,1.198606203,1.330430204
5.306,2.600372144,1.19860074,1.330364668
5.307,2.600886647,1.198712052,1.330344692
5.308,2.600968646,1.19876042,1.330285798
5.309,2.601048541,1.198721479,1.330268003
5.31,2.601176815,1.198795092,1.330288966
5.311,2.601334173,1.198955501,1.330320125
5.312,2.60140145,1.199074763,1.330355408
5.313,2.601469218,1.199067178,1.330392285
5.314,2.601623023,1.19912736,1.33043139
5.315,2.601794764,1.199170201,1.330425898
5.316,2.601761309,1.199218089,1.330515795
5.317,2.60185325,1.199297996,1.330571551
5.318,2.601890882,1.199318862,1.330597647
5.319,2.601895734,1.199466741,1.330689003
5.32,2.601973942,1.199516701,1.330689243
5.321,2.601885117,1.199593605,1.3307107
5.322,2.602034572,1.19960742,1.330716959
5.323,2.602214491,1.199589158,1.330712273
5.324,2.602482307,1.199557859,1.33069195
5.325,2.602631722,1.199630656,1.330711462
5.326,2.602749676,1.199715355,1.330713882
5.327,2.603011173,1.199671617,1.330701072
5.328,2.603426275,1.199727176,1.330706023
5.329,2.603887518,1.199683188,1.330656617
5.33,2.604097282,1.199716945,1.330645013
5.331,2.604356844,1.199747617,1.330580301
5.332,2.604668219,1.199770996,1.330511961
5.333,2.605202288,1.199743937,1.330458708
5.334,2.605684206,1.199751995,1.330423504
5.335,2.606062369,1.19983906,1.330390228
5.336,2.606349657,1.199867349,1.330363505
5.337,2.60642894,1.199891974,1.330428973
5.338,2.606490137,1.199874341,1.330468939
5.339,2.606841687,1.19987846,1.330450836
5.34,2.607366383,1.199928734,1.330494312
5.341,2.607623477,1.199913188,1.330533605
5.342,2.608403614,1.199892336,1.330597645
5.343,2.60851973,1.19985095,1.330623178
5.344,2.609031449,1.199817108,1.330652346
5.345,2.609215523,1.199791368,1.330700135
5.346,2.609416006,1.19971945,1.330735197
5.347,2.609640973,1.199726917,1.330767191
5.348,2.610080855,1.199789324,1.330828875
5.349,2.61021931,1.199708532,1.330925581
5.35,2.610354232,1.199609105,1.331060352
5.351,2.610447206,1.199598689,1.331114141
5.352,2.61059596,1.199544728,1.331171275
5.353,2.610560462,1.199522876,1.33124526
5.354,2.610547163,1.19950603,1.331352314
5.355,2.610588223,1.199468107,1.331427717
5.356,2.610532504,1.199435569,1.331499078
5.357,2.610693906,1.199355071,1.331593527
5.358,2.610510958,1.199346683,1.331699534
5.359,2.610597499,1.199335584,1.331773474
5.36,2.610671192,1.199294708,1.331822094
5.361,2.610845013,1.199213323,1.33190848
5.362,2.610775384,1.199195732,1.332009129
5.363,2.610784447,1.1991606,1.332108097
5.364,2.610754027,1.199193735,1.332197684
5.365,2.610784129,1.19915903,1.332278828
5.366,2.61092471,1.199222825,1.332363464
5.367,2.610995187,1.199262196,1.332463683
5.368,2.610975973,1.199228395,1.332544939
5.369,2.611229302,1.199226664,1.332645413
5.37,2.611285825,1.199186875,1.332739876
5.371,2.61132682,1.199153043,1.332781979
5.372,2.611382804,1.199114091,1.332859614
5.373,2.611456717,1.199067255,1.332957898
5.374,2.611469141,1.198994965,1.333027977
5.375,2.611516354,1.198869134,1.333078605
5.376,2.611731444,1.198777252,1.333155992
5.377,2.611722084,1.198669619,1.333214406
5.378,2.611786699,1.198658409,1.333312679
5.379,2.611908274,1.198607043,1.33337553
5.38,2.611741584,1.198575814,1.333414199
5.381,2.61180559,1.198601952,1.333480311
5.382,2.612077448,1.198562552,1.333604539
5.383,2.61213631,1.198454466,1.333743636
5.384,2.612298492,1.198436682,1.333852762
5.385,2.612148812,1.198428612,1.33390503
5.386,2.612162581,1.198464001,1.333935098
5.387,2.612264127,1.198443974,1.333994698
5.388,2.612406306,1.1985832,1.334100169
5.389,2.61233341,1.198714027,1.334170281
5.39,2.612220999,1.19861631,1.334284459
5.391,2.612237444,1.198672409,1.334321467
5.392,2.612209631,1.198769299,1.334374022
5.393,2.612321522,1.19889335,1.334489914
5.394,2.612293827,1.198987957,1.334574648
5.395,2.612379747,1.199053538,1.334651371
5.396,2.612424083,1.199112845,1.334721521
5.397,2.612316506,1.199208399,1.334771966
5.398,2.612204115,1.199174698,1.334847967
5.399,2.612239586,1.199316248,1.334961682
5.4,2.612195422,1.199385344,1.334978405
5.401,2.612187523,1.19949789,1.334998095
5.402,2.612154136,1.199623477,1.335079677
5.403,2.612063182,1.199649217,1.335106911
5.404,2.61203021,1.19987891,1.335080118
5.405,2.612060957,1.199867037,1.335089549
5.406,2.612039469,1.199833763,1.335039445
5.407,2.611947195,1.19976324,1.335024269
5.408,2.612008838,1.199775865,1.335020339
5.409,2.612107973,1.199687756,1.335133255
5.41,2.612092598,1.199719643,1.33514747
5.411,2.612182643,1.199667957,1.335201952
5.412,2.612195263,1.199587352,1.335274046
5.413,2.612240226,1.199555995,1.335347015
5.414,2.612253199,1.199632422,1.33539438
5.415,2.612327523,1.199631009,1.335453346
5.416,2.612454149,1.199692582,1.335464315
5.417,2.612431127,1.199824871,1.335540769
5.418,2.612483992,1.199934322,1.335693468
5.419,2.612605165,1.200059923,1.33579974
5.42,2.612601864,1.199997259,1.335982802
5.421,2.612530166,1.200124871,1.336110506
5.422,2.612299399,1.200149009,1.336193251
5.423,2.612305071,1.200115428,1.336223073
5.424,2.612332318,1.200245417,1.336292471
5.425,2.612358587,1.200375805,1.336297377
5.426,2.612495341,1.200381683,1.336407858
5.427,2.612469725,1.200538587,1.336461605
5.428,2.612473292,1.200647432,1.336518529
5.429,2.612518614,1.200651625,1.33659338
5.43,2.612503661,1.200656734,1.336658521
5.431,2.612565947,1.200744681,1.336749224
5.432,2.612535751,1.200900925,1.33681542
5.433,2.612631259,1.201010161,1.336915467
5.434,2.612710719,1.201000067,1.337012242
5.435,2.612668239,1.201178311,1.33703195
5.436,2.612766851,1.201231738,1.337093077
5.437,2.61271767,1.20142553,1.337162048
5.438,2.61272722,1.201498608,1.337238209
5.439,2.61272772,1.20147345,1.337302201
5.44,2.612621493,1.201534239,1.33732735
5.441,2.612475615,1.201580219,1.337363485
5.442,2.612578531,1.201607556,1.337371498
5.443,2.612429212,1.201623103,1.337397776
5.444,2.61245343,1.201619293,1.337446871
5.445,2.612510854,1.20158854,1.337504925
5.446,2.61236748,1.201660995,1.337590747
5.447,2.612333172,1.201687789,1.337636609
5.448,2.612367702,1.201624624,1.337670047
5.449,2.612390743,1.201527698,1.337718711
5.45,2.612366031,1.201539416,1.337764126
5.451,2.612465199,1.201552247,1.337761975
5.452,2.612549649,1.201537898,1.33776836
5.453,2.612642244,1.201500025,1.33773025
5.454,2.612664885,1.201666299,1.337792358
5.455,2.612637004,1.201867364,1.337848322
5.456,2.612744421,1.202024151,1.337859659
5.457,2.612760815,1.202005709,1.337864595
5.458,2.612677013,1.202022366,1.33786741
5.459,2.612546771,1.202091937,1.337891669
5.46,2.612591141,1.202126963,1.337845145
5.461,2.612730276,1.202254124,1.337807398
5.462,2.612838059,1.202416019,1.337856832
5.463,2.612878938,1.202481665,1.337916855
5.464,2.612779719,1.202606938,1.337982056
5.465,2.612635556,1.202660067,1.338106763
5.466,2.612632069,1.202765682,1.338188849
5.467,2.612688442,1.202905745,1.338286753
5.468,2.612592898,1.202946108,1.338429534
5.469,2.612475878,1.203049781,1.33849447
5.47,2.612481907,1.203172708,1.338569833
5.471,2.612521336,1.20325451,1.338642793
5.472,2.612559126,1.203311992,1.33873286
5.473,2.612674388,1.203555697,1.338812976
5.474,2.612807739,1.203697823,1.33890591
5.475,2.612817046,1.203867769,1.33904647
5.476,2.612959598,1.203921437,1.339188445
5.477,2.612935976,1.204015148,1.339347262
5.478,2.612956566,1.204120098,1.339511077
5.479,2.613045775,1.204178454,1.339569428
5.48,2.613078728,1.204263785,1.339593939
5.481,2.612977351,1.204321807,1.339681465
5.482,2.613026763,1.204437308,1.339754978
5.483,2.613091809,1.20444213,1.339776712
5.484,2.613169329,1.204480649,1.339875464
5.485,2.613147315,1.204608201,1.340036217
5.486,2.613335152,1.204858657,1.340108638
5.487,2.613483103,1.205010241,1.340189442
5.488,2.613492731,1.20516039,1.34030957
5.489,2.613532598,1.205280802,1.340391531
5.49,2.613584253,1.205483481,1.340534593
5.491,2.613713676,1.205669786,1.340632284
5.492,2.613854046,1.205853339,1.340723481
5.493,2.61400005,1.205982123,1.340836842
5.494,2.613996271,1.206179216,1.340953065
5.495,2.614165537,1.206360254,1.341097822
5.496,2.614257607,1.206503019,1.3411967
5.497,2.614335454,1.206687793,1.341245315
5.498,2.61444106,1.20681459,1.341337824
5.499,2.61453758,1.206960592,1.341433076
5.5,2.614756127,1.207162173,1.341477914
5.501,2.614902392,1.207182699,1.341538115
5.502,2.614947398,1.207264559,1.341588756
5.503,2.615039118,1.207301128,1.341657636
5.504,2.614991331,1.207307779,1.341640798
5.505,2.615111591,1.207262299,1.341650278
5.506,2.615152063,1.207254103,1.34161564
5.507,2.615327073,1.207214306,1.341641626
5.508,2.615272215,1.207211538,1.341617696
5.509,2.615216953,1.207233686,1.341636974
5.51,2.6153833,1.207330138,1.341608535
5.511,2.61546462,1.207524024,1.341657966
5.512,2.615287024,1.20755433,1.341667551
5.513,2.615201399,1.20759372,1.341664703
5.514,2.615298843,1.207684682,1.341741209
5.515,2.615232314,1.207735354,1.3417864
5.516,2.615197877,1.207794701,1.341840976
5.517,2.615073258,1.207793382,1.341938121
5.518,2.615094348,1.207842525,1.342025726
5.519,2.615237785,1.207902617,1.342074866
5.52,2.615380665,1.207948408,1.342158341
5.521,2.615349568,1.207988298,1.342160168
5.522,2.615541349,1.208063053,1.342178395
5.523,2.615785861,1.208079369,1.342191699
5.524,2.61582862,1.208145965,1.342232186
5.525,2.615863869,1.208212248,1.342273633
5.526,2.615840355,1.208218059,1.342302619
5.527,2.61593635,1.208346788,1.342350597
5.528,2.615875065,1.208354977,1.342397153
5.529,2.616041967,1.208335886,1.342524094
5.53,2.616263285,1.208392912,1.342509137
5.531,2.616332036,1.20847566,1.342482911
5.532,2.616388457,1.208557541,1.342460576
5.533,2.616540563,1.208683357,1.342454102
5.534,2.616662081,1.208828119,1.342482476
5.535,2.616627749,1.209019486,1.342474948
5.536,2.616793217,1.209159506,1.342483021
5.537,2.616876816,1.209304385,1.342462944
5.538,2.616945548,1.209426725,1.342464905
5.539,2.617178956,1.209483712,1.342509652
5.54,2.61725433,1.209456747,1.342600263
5.541,2.617224988,1.209418611,1.34262344
5.542,2.617293664,1.209463152,1.342693654
5.543,2.61730389,1.209461407,1.342707711
5.544,2.617217987,1.209465748,1.342795982
5.545,2.617205218,1.209508829,1.342867449
5.546,2.617230652,1.209561739,1.342945748
5.547,2.617248247,1.209683529,1.343029929
5.548,2.617088378,1.209816812,1.343147306
5.549,2.61692547,1.209941264,1.343308214
5.55,2.616836343,1.210001275,1.343451835
5.551,2.616700018,1.21006542,1.343535958
5.552,2.616751189,1.210028781,1.343630955
5.553,2.616790482,1.210089169,1.343788286
5.554,2.616741123,1.210154314,1.343913919
5.555,2.616686932,1.210274742,1.343872295
5.556,2.616772685,1.210403133,1.343975746
5.557,2.616665102,1.210453881,1.344050727
5.558,2.616640989,1.210470385,1.344182109
5.559,2.616853718,1.210490234,1.34425012
5.56,2.616925364,1.210475891,1.344339872
5.561,2.617099924,1.210548397,1.344476117
5.562,2.617287271,1.210628519,1.344609128
5.563,2.617496119,1.210599484,1.344773639
5.564,2.617696971,1.210587198,1.34492858
5.565,2.617919833,1.21062595,1.344993074
5.566,2.618028008,1.210590095,1.34507968
5.567,2.618121683,1.210602775,1.345134622
5.568,2.618275024,1.210676748,1.345187889
5.569,2.618520088,1.21065457,1.345276088
5.57,2.618688858,1.210612451,1.34537734
5.571,2.618898641,1.210670647,1.345455822
5.572,2.619055088,1.210712162,1.345514999
5.573,2.619257221,1.210743591,1.345586433
5.574,2.619461688,1.210717012,1.345641359
5.575,2.619714926,1.210829785,1.345690552
5.576,2.61992631,1.210932353,1.345753154
5.577,2.620274683,1.211020075,1.345839918
5.578,2.620362953,1.211060943,1.345860212
5.579,2.620452737,1.211149992,1.345883332
5.58,2.620685095,1.211238961,1.345909779
5.581,2.620896125,1.211367573,1.34594713
5.582,2.621102953,1.211554777,1.345954715
5.583,2.621265065,1.211753246,1.345932642
5.584,2.62133949,1.211810669,1.345948584
5.585,2.621485306,1.21195652,1.345954616
5.586,2.621709982,1.212090451,1.346004487
5.587,2.621748025,1.212167372,1.346052985
5.588,2.621789138,1.212205443,1.345997079
5.589,2.622108853,1.212307123,1.346025397
5.59,2.622177725,1.212333075,1.346090949
5.591,2.62229572,1.212401259,1.346073391
5.592,2.622548585,1.212460921,1.346124377
5.593,2.622690977,1.212547472,1.346151276
5.594,2.622857532,1.212642877,1.346157261
5.595,2.622990225,1.212812652,1.34618536
5.596,2.623123348,1.212962999,1.346222059
5.597,2.623302983,1.213048883,1.346270956
5.598,2.623445192,1.213122468,1.346293793
5.599,2.623298596,1.21328918,1.346322099
5.6,2.623366458,1.213376071,1.346370686
5.601,2.62332906,1.21343875,1.346401712
5.602,2.623397525,1.213460406,1.34639396
5.603,2.623610412,1.2135995,1.346432832
5.604,2.623757484,1.213784539,1.346510252
5.605,2.623971948,1.213903564,1.34655907
5.606,2.624212018,1.214014508,1.34645996
5.607,2.624494482,1.214118676,1.346496469
5.608,2.624550393,1.214296365,1.346573339
5.609,2.624700387,1.214423297,1.346613428
5.61,2.624907318,1.214542705,1.346669829
5.611,2.625163011,1.214630479,1.346700195
5.612,2.625175196,1.2146979,1.346677661
5.613,2.625350062,1.214864385,1.346680412
5.614,2.625595387,1.215036582,1.346714537
5.615,2.625685718,1.215094614,1.346746343
5.616,2.625784646,1.215185166,1.346777938
5.617,2.625906083,1.215293394,1.346830895
5.618,2.626093946,1.215377547,1.346859848
5.619,2.626235353,1.215450056,1.346887863
5.62,2.626534479,1.215644673,1.346911873
5.621,2.626700234,1.215810171,1.346939591
5.622,2.626831316,1.216064009,1.346950483
5.623,2.626864922,1.216246115,1.347013865
5.624,2.627106623,1.21643761,1.34705413
5.625,2.627380287,1.21665475,1.347092927
5.626,2.627622048,1.216864829,1.347147056
5.627,2.627797722,1.217134301,1.347182339
5.628,2.627907267,1.217202651,1.347246122
5.629,2.62811955,1.217232755,1.347270875
5.63,2.628296415,1.217302305,1.347337927
5.631,2.628375786,1.217475135,1.34730183
5.632,2.628445348,1.217556383,1.347319919
5.633,2.628615989,1.217761014,1.347306895
5.634,2.628713733,1.217891107,1.347232375
5.635,2.628962592,1.21807381,1.34726911
5.636,2.629180962,1.218242033,1.347317038
5.637,2.629401388,1.218365794,1.347360051
5.638,2.629724443,1.218632945,1.347321479
5.639,2.629837047,1.218859439,1.347264336
5.64,2.630066138,1.219055477,1.347278691
5.641,2.630227206,1.219250703,1.347269501
5.642,2.630396765,1.219455041,1.347322868
5.643,2.630566068,1.219693488,1.34734853
5.644,2.630765702,1.219795599,1.347365848
5.645,2.630793948,1.219960155,1.347392115
5.646,2.630943205,1.220141559,1.347422103
5.647,2.631045542,1.220292224,1.347491381
5.648,2.631252103,1.220373398,1.347541181
5.649,2.631381878,1.220562422,1.347540644
5.65,2.631616802,1.220782717,1.347550374
5.651,2.631886807,1.220962051,1.347591728
