Pose/Time (ns),Pose 1: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,Pose  2: PersScore 0.291 PoseScore 3.460 DockingScore -12.701
3.391,1.326939585,3.022716168
3.392,1.326921107,3.022806227
3.393,1.326861205,3.022824602
3.394,1.326800324,3.02299817
3.395,1.3267436,3.023030428
3.396,1.326683972,3.02312132
3.397,1.326695824,3.023191255
3.398,1.326604904,3.023211872
3.399,1.326531822,3.023213567
3.4,1.326545192,3.023332983
3.401,1.326627268,3.023236986
3.402,1.326636439,3.023175001
3.403,1.326648678,3.022942304
3.404,1.326671174,3.022888919
3.405,1.326705244,3.022743834
3.406,1.326741661,3.022628166
3.407,1.32680364,3.022644743
3.408,1.326779721,3.022672544
3.409,1.32674335,3.022830975
3.41,1.326778328,3.022900314
3.411,1.326774909,3.023130163
3.412,1.32673847,3.023386623
3.413,1.326725959,3.023736594
3.414,1.326696651,3.024020483
3.415,1.326677219,3.024344318
3.416,1.326654894,3.024714511
3.417,1.326681907,3.025076625
3.418,1.326681631,3.025396009
3.419,1.326624383,3.025596192
3.42,1.326601234,3.025810654
3.421,1.326548603,3.025931472
3.422,1.326431608,3.026022707
3.423,1.326311475,3.026119473
3.424,1.326217135,3.026177708
3.425,1.326096223,3.026281136
3.426,1.32589716,3.026313347
3.427,1.325659294,3.026220401
3.428,1.32560065,3.02623684
3.429,1.325349557,3.026107762
3.43,1.325116482,3.025904727
3.431,1.32484328,3.025685813
3.432,1.324732798,3.025663359
3.433,1.324620638,3.025545839
3.434,1.3245857,3.025416877
3.435,1.324423506,3.025410728
3.436,1.324341928,3.02543056
3.437,1.324302449,3.025443558
3.438,1.324292526,3.025528742
3.439,1.324191788,3.025525022
3.44,1.32414094,3.025549873
3.441,1.324049655,3.025445885
3.442,1.324102135,3.025226464
3.443,1.323990004,3.025040692
3.444,1.323963368,3.024951012
3.445,1.323985282,3.024921636
3.446,1.323922889,3.024802024
3.447,1.323787816,3.024628124
3.448,1.323628997,3.024457982
3.449,1.32351648,3.024192574
3.45,1.323359365,3.023962466
3.451,1.323370391,3.023777515
3.452,1.323309589,3.02358033
3.453,1.323281275,3.023454695
3.454,1.323290741,3.023378535
3.455,1.323317693,3.02319449
3.456,1.323389721,3.023092824
3.457,1.323389869,3.023002422
3.458,1.323333827,3.02274129
3.459,1.323348036,3.022468049
3.46,1.323245574,3.022196888
3.461,1.323102839,3.021891792
3.462,1.323048036,3.021832706
3.463,1.322913987,3.021607638
3.464,1.322877079,3.021427347
3.465,1.322857448,3.021236339
3.466,1.322783983,3.020962824
3.467,1.322771843,3.02087561
3.468,1.322667904,3.020814967
3.469,1.322573726,3.020721975
3.47,1.322588641,3.0206171
3.471,1.322509275,3.020316797
3.472,1.322446074,3.020108986
3.473,1.322429625,3.020164223
3.474,1.322383025,3.019999981
3.475,1.3223616,3.019779054
3.476,1.322341877,3.019726131
3.477,1.322347718,3.019364398
3.478,1.322275438,3.01929341
3.479,1.322288451,3.019008349
3.48,1.322241888,3.018877557
3.481,1.322173362,3.018760695
3.482,1.3220892,3.018681321
3.483,1.321980278,3.018654619
3.484,1.321890051,3.018396901
3.485,1.321849024,3.018325707
3.486,1.321882211,3.018368579
3.487,1.321773398,3.018361448
3.488,1.321696735,3.018246099
3.489,1.321698672,3.018030579
3.49,1.321673836,3.017816605
3.491,1.321701524,3.017645628
3.492,1.321699846,3.017540376
3.493,1.321665012,3.017383555
3.494,1.321706169,3.01722084
3.495,1.321667994,3.017079671
3.496,1.321657429,3.016993693
3.497,1.321701859,3.016907924
3.498,1.321682239,3.016951151
3.499,1.321651195,3.016902623
3.5,1.321624942,3.016912537
3.501,1.321615637,3.01685467
3.502,1.321563491,3.016838564
3.503,1.321451681,3.016837292
3.504,1.321309554,3.016812968
3.505,1.321188274,3.01677683
3.506,1.321012351,3.016783827
3.507,1.321103339,3.016730683
3.508,1.321142926,3.016706518
3.509,1.321146346,3.016698562
3.51,1.321223316,3.016740099
3.511,1.321305733,3.016749205
3.512,1.321256896,3.016821259
3.513,1.32145835,3.016888724
3.514,1.321436028,3.016856725
3.515,1.321358791,3.016808574
3.516,1.321225676,3.01675844
3.517,1.321164155,3.016828519
3.518,1.321132206,3.016952783
3.519,1.321009739,3.016892705
3.52,1.320902124,3.016859049
3.521,1.32080067,3.016907451
3.522,1.320742167,3.016901712
3.523,1.320672608,3.017060559
3.524,1.320612303,3.017145193
3.525,1.320494626,3.017264735
3.526,1.320395049,3.017146826
3.527,1.320417041,3.017126734
3.528,1.320422738,3.017282869
3.529,1.320310779,3.017253978
3.53,1.320202151,3.017491004
3.531,1.320072087,3.01764201
3.532,1.320149367,3.017770478
3.533,1.320167251,3.017779529
3.534,1.320155348,3.018071566
3.535,1.32013409,3.018244862
3.536,1.320106668,3.018436251
3.537,1.320057382,3.018589402
3.538,1.320057648,3.01886866
3.539,1.319961709,3.019086984
3.54,1.319884625,3.019158621
3.541,1.31974438,3.019350279
3.542,1.319589703,3.019337154
3.543,1.319480215,3.019484232
3.544,1.319347345,3.019768308
3.545,1.319287011,3.019996071
3.546,1.319282003,3.020342716
3.547,1.319237455,3.020502717
3.548,1.319258967,3.020640754
3.549,1.319242156,3.020943872
3.55,1.319263595,3.020960155
3.551,1.319337118,3.020923072
3.552,1.319353016,3.021169164
3.553,1.319457087,3.021181256
3.554,1.319510104,3.021256595
3.555,1.31951972,3.021275566
3.556,1.319501918,3.02147148
3.557,1.319624726,3.021422736
3.558,1.319693185,3.021568635
3.559,1.319758517,3.021542477
3.56,1.319749239,3.021681844
3.561,1.319836281,3.021548183
3.562,1.319936064,3.02139304
3.563,1.319995988,3.021371362
3.564,1.320043322,3.021320863
3.565,1.319997457,3.021230335
3.566,1.320007792,3.021366796
3.567,1.319951436,3.021129409
3.568,1.319911566,3.021060409
3.569,1.319864764,3.021169634
3.57,1.319904092,3.021168756
3.571,1.319858834,3.021253077
3.572,1.319762474,3.021293148
3.573,1.319682825,3.02110298
3.574,1.319569802,3.021201277
3.575,1.31948529,3.021159548
3.576,1.319431314,3.02107114
3.577,1.319384244,3.02122525
3.578,1.319276149,3.021443249
3.579,1.319095348,3.021414606
3.58,1.318990403,3.021731057
3.581,1.318943708,3.021993414
3.582,1.318890318,3.022039695
3.583,1.318838089,3.022186988
3.584,1.318762442,3.022054575
3.585,1.318795293,3.022360806
3.586,1.318751263,3.022640517
3.587,1.318717754,3.022526979
3.588,1.31872035,3.022570072
3.589,1.318638596,3.022664321
3.59,1.318609485,3.022808063
3.591,1.318537634,3.022765894
3.592,1.318448437,3.022836485
3.593,1.318399103,3.022936014
3.594,1.318386008,3.022984723
3.595,1.318338905,3.023054481
3.596,1.318386878,3.023146266
3.597,1.318355439,3.023183699
3.598,1.318233292,3.023244919
3.599,1.318207571,3.0233219
3.6,1.318139646,3.02350667
3.601,1.317954091,3.023590872
3.602,1.317885711,3.023655519
3.603,1.317759713,3.0238783
3.604,1.317685179,3.023952759
3.605,1.317543929,3.024103652
3.606,1.317477753,3.024253072
3.607,1.317423555,3.024401422
3.608,1.317379492,3.024418516
3.609,1.317409018,3.024508769
3.61,1.317449169,3.024614201
3.611,1.317337583,3.024852186
3.612,1.317248971,3.025006945
3.613,1.317269233,3.024988181
3.614,1.317308199,3.025040269
3.615,1.317298783,3.02506199
3.616,1.317275199,3.025293407
3.617,1.317240061,3.02550486
3.618,1.317277436,3.025544896
3.619,1.317292946,3.025550892
3.62,1.317291908,3.025658853
3.621,1.317272907,3.025795118
3.622,1.317254967,3.026057309
3.623,1.317216592,3.026145473
3.624,1.31716049,3.026334915
3.625,1.317118853,3.026587965
3.626,1.317103729,3.026855834
3.627,1.31711404,3.02705568
3.628,1.317187062,3.02723972
3.629,1.317163082,3.027402403
3.63,1.317104768,3.027387123
3.631,1.317119868,3.027554301
3.632,1.317088177,3.027748826
3.633,1.317065961,3.027822708
3.634,1.317065118,3.028012881
3.635,1.316897728,3.028204357
3.636,1.31675395,3.028492472
3.637,1.316671762,3.028640665
3.638,1.316735647,3.028802585
3.639,1.316855375,3.028961383
3.64,1.316932902,3.029315698
3.641,1.316819738,3.029687626
3.642,1.316837724,3.02995009
3.643,1.316908998,3.03023139
3.644,1.316985576,3.030623193
3.645,1.317045864,3.03075215
3.646,1.317031306,3.031063726
3.647,1.317040273,3.031584122
3.648,1.317059681,3.031873506
3.649,1.317119436,3.032172913
3.65,1.31707339,3.032339353
3.651,1.317118676,3.032624527
3.652,1.317202157,3.032850883
3.653,1.317179602,3.032758073
3.654,1.317112188,3.032924838
3.655,1.317100383,3.033197669
3.656,1.317101689,3.033458847
3.657,1.317045982,3.033731943
3.658,1.317018045,3.034022416
3.659,1.316913374,3.034305578
3.66,1.316870949,3.034658752
3.661,1.316779741,3.034998444
3.662,1.31688383,3.035369405
3.663,1.317043972,3.035562301
3.664,1.317056908,3.035718306
3.665,1.317078444,3.035990499
3.666,1.317142361,3.036228761
3.667,1.317234125,3.036489518
3.668,1.317299377,3.036750614
3.669,1.317366914,3.036861516
3.67,1.317523673,3.036974766
3.671,1.317612192,3.037275617
3.672,1.317677722,3.03738357
3.673,1.317535278,3.037555812
3.674,1.317402107,3.037709212
3.675,1.317343445,3.037847243
3.676,1.317256279,3.038067639
3.677,1.317220871,3.038191822
3.678,1.317079661,3.038360992
3.679,1.317039831,3.038578721
3.68,1.317033322,3.038830047
3.681,1.316977351,3.039060793
3.682,1.317004024,3.039398879
3.683,1.317079632,3.039651792
3.684,1.317098446,3.039864743
3.685,1.317078661,3.039987239
3.686,1.317076881,3.040235692
3.687,1.317077613,3.040326796
3.688,1.317075504,3.040624643
3.689,1.317029483,3.040916141
3.69,1.316962042,3.041008432
3.691,1.316917496,3.041162592
3.692,1.316843927,3.041274998
3.693,1.316874179,3.041560654
3.694,1.316817265,3.041590403
3.695,1.316756438,3.041680214
3.696,1.316727672,3.041833205
3.697,1.316647296,3.041984293
3.698,1.31659159,3.041979438
3.699,1.316516317,3.042070035
3.7,1.316428831,3.042216649
3.701,1.316427602,3.042392735
3.702,1.316312072,3.042577196
3.703,1.316235964,3.042824764
3.704,1.316061805,3.042786049
3.705,1.316039342,3.04291237
3.706,1.315911728,3.043060834
3.707,1.315816364,3.043158074
3.708,1.315762111,3.043069482
3.709,1.31573748,3.04277157
3.71,1.315604724,3.042568028
3.711,1.315493376,3.042276712
3.712,1.315535386,3.042172357
3.713,1.315441292,3.042159847
3.714,1.315452337,3.04196265
3.715,1.315479929,3.041907722
3.716,1.315561365,3.041719545
3.717,1.315577934,3.041621571
3.718,1.315571663,3.041577642
3.719,1.315544247,3.041714464
3.72,1.315505964,3.041597198
3.721,1.315423805,3.041566741
3.722,1.315480926,3.041578315
3.723,1.315509402,3.041669962
3.724,1.315530382,3.041729775
3.725,1.315398594,3.041742687
3.726,1.315317515,3.041782814
3.727,1.315221861,3.041957006
3.728,1.315242077,3.041824746
3.729,1.315295682,3.041783572
3.73,1.315282628,3.041861252
3.731,1.315281389,3.041758567
3.732,1.315345125,3.041763354
3.733,1.315411849,3.041614618
3.734,1.315391856,3.041430639
3.735,1.315388986,3.04138704
3.736,1.315333947,3.041310217
3.737,1.315342813,3.04128747
3.738,1.315337254,3.041194339
3.739,1.315363241,3.041041251
3.74,1.315340636,3.040959126
3.741,1.31533954,3.040693051
3.742,1.315268941,3.040449638
3.743,1.315284085,3.040153227
3.744,1.315185274,3.04022468
3.745,1.315161137,3.040229798
3.746,1.315121213,3.040270392
3.747,1.31498237,3.04025109
3.748,1.314878889,3.040169272
3.749,1.314793276,3.040052917
3.75,1.314921158,3.039820532
3.751,1.315060805,3.039741539
3.752,1.3151791,3.039751481
3.753,1.315317245,3.039628186
3.754,1.315381553,3.03949437
3.755,1.315469166,3.039343759
3.756,1.315588921,3.039091804
3.757,1.315591648,3.039060529
3.758,1.315597782,3.038952004
3.759,1.315559117,3.038849574
3.76,1.315616882,3.038690559
3.761,1.315667809,3.038424535
3.762,1.315765939,3.037997932
3.763,1.315677991,3.037842724
3.764,1.315585825,3.037604844
3.765,1.315502372,3.037557519
3.766,1.315450882,3.0372457
3.767,1.315536706,3.037050053
3.768,1.315591228,3.036800042
3.769,1.315732002,3.036320092
3.77,1.315855199,3.035964538
3.771,1.315948529,3.035847733
3.772,1.316054418,3.035504687
3.773,1.316157852,3.035329635
3.774,1.316253854,3.035062353
3.775,1.316252445,3.034858326
3.776,1.316265758,3.034672682
3.777,1.316226008,3.034434095
3.778,1.316321038,3.034292296
3.779,1.316368973,3.034117497
3.78,1.31642808,3.033905685
3.781,1.316548556,3.033701682
3.782,1.316638128,3.033537108
3.783,1.316676243,3.033396383
3.784,1.316739686,3.033114223
3.785,1.316808669,3.032757532
3.786,1.316866718,3.03247852
3.787,1.316873951,3.032494219
3.788,1.316936399,3.032207665
3.789,1.317007182,3.031730273
3.79,1.317137179,3.031544002
3.791,1.317198707,3.031344627
3.792,1.317223327,3.030764534
3.793,1.317277906,3.030700854
3.794,1.317313647,3.030217431
3.795,1.317382198,3.029918801
3.796,1.317441653,3.029657484
3.797,1.317537754,3.029355637
3.798,1.317642589,3.029074242
3.799,1.317754862,3.028666564
3.8,1.317771985,3.028387552
3.801,1.31782487,3.028137706
3.802,1.317906509,3.027818173
3.803,1.317986471,3.027478776
3.804,1.318079045,3.027253287
3.805,1.318110002,3.027024464
3.806,1.318069264,3.026749837
3.807,1.317983727,3.026578016
3.808,1.317946058,3.026366232
3.809,1.318001723,3.026116151
3.81,1.318020401,3.02586165
3.811,1.318058216,3.025850398
3.812,1.318104466,3.025542262
3.813,1.318174211,3.025288572
3.814,1.318208102,3.024954818
3.815,1.318261452,3.024683123
3.816,1.318376632,3.024410933
3.817,1.318414659,3.024308473
3.818,1.318466708,3.023974624
3.819,1.318571806,3.023869297
3.82,1.318598897,3.023391137
3.821,1.318655762,3.022973737
3.822,1.318741969,3.022783383
3.823,1.318706157,3.022421494
3.824,1.318645167,3.021976068
3.825,1.318594006,3.021634351
3.826,1.318535322,3.021518238
3.827,1.318503615,3.02127864
3.828,1.318444731,3.021071658
3.829,1.318502941,3.020787779
3.83,1.318526451,3.020565826
3.831,1.318593917,3.020219493
3.832,1.318654326,3.019941832
3.833,1.318707497,3.01971487
3.834,1.318724623,3.019489351
3.835,1.318749594,3.019227635
3.836,1.318746977,3.018786383
3.837,1.318772288,3.018313721
3.838,1.318730035,3.017914353
3.839,1.318768012,3.017546928
3.84,1.318814492,3.017196575
3.841,1.318859602,3.016743784
3.842,1.318946731,3.01639074
3.843,1.318994389,3.015988907
3.844,1.318979463,3.015791338
3.845,1.319085422,3.015566696
3.846,1.319197115,3.015377337
3.847,1.319294682,3.015248471
3.848,1.31937674,3.015024799
3.849,1.319439571,3.01475682
3.85,1.319508759,3.01442474
3.851,1.319604913,3.014419326
3.852,1.319676687,3.014213226
3.853,1.319753247,3.013866351
3.854,1.319720869,3.0136437
3.855,1.31982948,3.013482329
3.856,1.31988727,3.013039944
3.857,1.320017418,3.012552388
3.858,1.320114962,3.01213514
3.859,1.320184616,3.011686977
3.86,1.320205558,3.01120048
3.861,1.320317098,3.010772111
3.862,1.320337127,3.010391198
3.863,1.320384071,3.010134283
3.864,1.32042205,3.009893805
3.865,1.320434248,3.010067828
3.866,1.320461876,3.009809549
3.867,1.320488325,3.009551175
3.868,1.320598293,3.009339198
3.869,1.320684726,3.009046373
3.87,1.320736963,3.008760307
3.871,1.320784734,3.008387738
3.872,1.320844941,3.008104
3.873,1.320889346,3.007810686
3.874,1.320947104,3.00742913
3.875,1.321028494,3.007115946
3.876,1.321071802,3.006826397
3.877,1.321149814,3.006609339
3.878,1.321247196,3.006325752
3.879,1.321295365,3.006077378
3.88,1.32127025,3.005908619
3.881,1.321323096,3.005818378
3.882,1.321379313,3.005744193
3.883,1.321282947,3.005556001
3.884,1.321221648,3.005243141
3.885,1.321187287,3.005113299
3.886,1.321086917,3.004992111
3.887,1.321014138,3.005065137
3.888,1.320985076,3.005204515
3.889,1.321012731,3.005177508
3.89,1.320991058,3.005118275
3.891,1.320984989,3.005029495
3.892,1.321017553,3.004901077
3.893,1.320960931,3.004723237
3.894,1.321048522,3.004583322
3.895,1.321087419,3.004515606
3.896,1.321114883,3.004385657
3.897,1.321143512,3.004329614
3.898,1.321111849,3.004256343
3.899,1.321125437,3.004099246
3.9,1.321125304,3.003994414
3.901,1.32108274,3.003952949
3.902,1.321134576,3.003890903
3.903,1.321217486,3.003819035
3.904,1.321333236,3.003836889
3.905,1.321429827,3.003704886
3.906,1.321526015,3.003515689
3.907,1.321622675,3.003328856
3.908,1.321702111,3.003227646
3.909,1.321741543,3.003069574
3.91,1.321806192,3.002971638
3.911,1.321860655,3.002758098
3.912,1.321869613,3.002634488
3.913,1.321847073,3.002534754
3.914,1.32184173,3.002513525
3.915,1.321845496,3.002404301
3.916,1.321872501,3.002273651
3.917,1.321854539,3.002038328
3.918,1.32180077,3.001998838
3.919,1.321789936,3.001960033
3.92,1.321738833,3.001830554
3.921,1.321684898,3.001815768
3.922,1.321662906,3.001740534
3.923,1.321667342,3.001727282
3.924,1.321652561,3.001676551
3.925,1.321621031,3.001632021
3.926,1.321610158,3.001583344
3.927,1.321642903,3.001571691
3.928,1.321616833,3.001506998
3.929,1.321571195,3.001444031
3.93,1.321493992,3.001292674
3.931,1.32150306,3.001036154
3.932,1.321473855,3.000757673
3.933,1.321464312,3.000511845
3.934,1.321457962,3.000452772
3.935,1.321495557,3.000361592
3.936,1.321461178,3.000114016
3.937,1.321492134,3.00002436
3.938,1.32148067,3.000026308
3.939,1.321507946,2.999903794
3.94,1.32150087,2.999802186
3.941,1.321476914,2.999678933
3.942,1.321462463,2.999636231
3.943,1.321468323,2.999489746
3.944,1.321452733,2.999371695
3.945,1.321448523,2.999283833
3.946,1.321454367,2.99917294
3.947,1.321484919,2.999024243
3.948,1.321474085,2.999102259
3.949,1.321479539,2.998945331
3.95,1.321510252,2.998869578
3.951,1.321571933,2.998787332
3.952,1.321620371,2.998698077
3.953,1.321695871,2.998631044
3.954,1.32177349,2.998511789
3.955,1.32182085,2.998271634
3.956,1.321882093,2.998291787
3.957,1.321924734,2.998296766
3.958,1.321978464,2.998423993
3.959,1.322042514,2.998428713
3.96,1.322063505,2.998420584
3.961,1.322109424,2.998567903
3.962,1.322163347,2.998651379
3.963,1.322244959,2.99868472
3.964,1.322270696,2.998652144
3.965,1.322268997,2.998881481
3.966,1.322281708,2.999065716
3.967,1.322307594,2.999258313
3.968,1.322342607,2.999434988
3.969,1.322302394,2.999579351
3.97,1.322288094,2.999720709
3.971,1.322237557,2.999845329
3.972,1.32227404,2.999987292
3.973,1.32223154,3.000159815
3.974,1.322179686,3.000279271
3.975,1.322081199,3.000339058
3.976,1.322025193,3.000476072
3.977,1.321968213,3.000602449
3.978,1.321986131,3.000788796
3.979,1.321922001,3.000898273
3.98,1.321863635,3.001090678
3.981,1.321760478,3.00125065
3.982,1.321692211,3.001321366
3.983,1.321756049,3.001389153
3.984,1.321713569,3.001519249
3.985,1.321711093,3.001652023
3.986,1.321689122,3.001764506
3.987,1.321703441,3.001735124
3.988,1.321756715,3.001809392
3.989,1.321774109,3.001858551
3.99,1.321814181,3.001948762
3.991,1.321811863,3.002129311
3.992,1.321829821,3.002185299
3.993,1.321865136,3.002291891
3.994,1.321896021,3.002539383
3.995,1.321910407,3.002765675
3.996,1.321923206,3.0028906
3.997,1.321959807,3.003059622
3.998,1.321974268,3.003146306
3.999,1.321982809,3.003348953
4,1.322008064,3.003568027
4.001,1.321991795,3.003633376
4.002,1.321932082,3.003931264
4.003,1.321898394,3.004062271
4.004,1.321902022,3.004275629
4.005,1.321930426,3.004268006
4.006,1.321939052,3.004454959
4.007,1.32194004,3.004575807
4.008,1.321982209,3.004607525
4.009,1.322050202,3.004706838
4.01,1.322031221,3.004784241
4.011,1.322046615,3.004787322
4.012,1.322052094,3.004941109
4.013,1.322036227,3.004889492
4.014,1.322037614,3.005004368
4.015,1.321981185,3.005113406
4.016,1.321935245,3.005030845
4.017,1.321866801,3.004948112
4.018,1.321856708,3.004916445
4.019,1.321852761,3.005080186
4.02,1.321819492,3.005130881
4.021,1.321790303,3.005085112
4.022,1.321696264,3.005006519
4.023,1.321626018,3.004829069
4.024,1.32161433,3.004784516
4.025,1.321634062,3.004947778
4.026,1.321542621,3.00502949
4.027,1.321488518,3.004980594
4.028,1.321395186,3.005184038
4.029,1.32130982,3.005096327
4.03,1.321219217,3.005113976
4.031,1.321181146,3.005083609
4.032,1.321104441,3.0050454
4.033,1.321027909,3.004949206
4.034,1.32095135,3.004748175
4.035,1.320888288,3.00458542
4.036,1.320846243,3.004485674
4.037,1.320749969,3.004447348
